client_id,Variation,success
263217,Control,False
263861,Test,False
264049,Test,False
264060,,False
264495,,False
264553,,False
265043,,False
265126,Test,False
265238,,False
265401,,False
265715,Test,False
265982,,False
266106,,False
266183,Control,False
266232,Test,False
266315,Test,False
266404,Test,False
266497,Control,False
266635,Control,False
266828,,False
266835,,False
266896,Test,False
267117,Control,False
267118,,False
267299,Control,False
267341,Test,False
267391,Test,False
267397,Control,False
267446,Control,False
267551,Test,False
267576,Control,False
267928,Test,False
268386,Control,False
268415,Test,False
268441,Control,False
268509,Control,False
268746,,False
268845,Control,False
268908,Control,False
268972,Control,False
269001,,False
269352,Control,False
269373,Control,False
269520,Control,False
269529,Test,False
269536,,False
269594,,False
269636,Control,False
269660,Test,False
269751,Test,False
270013,Test,False
270173,Test,False
270212,,False
270436,,False
270527,Control,False
270539,Test,False
270580,,False
270682,Control,False
271343,Test,False
271577,Control,False
271840,Test,False
271955,Control,False
271998,,False
272484,Test,False
272519,,False
272697,,False
272924,Control,False
272934,Control,False
273258,Control,False
273319,Control,False
273469,Test,False
273721,Test,False
273872,Control,False
274222,Control,False
274416,Test,False
274453,Control,False
274476,Test,False
274658,,False
274798,Control,False
274816,Control,False
275144,Test,False
275210,Test,False
275288,Test,False
275622,,False
276452,,False
276792,Test,False
277068,Test,False
277251,Control,False
277538,,False
277560,Control,False
277640,,False
277875,Control,False
278017,Test,False
278423,,False
278457,Test,False
278834,Control,False
278839,Test,False
278866,Control,False
279311,Test,False
279334,,False
279540,,False
279675,Test,False
279718,Test,False
279774,,False
279820,Test,False
279901,,False
280389,Test,False
280640,Control,False
280881,Test,False
280923,,False
280950,Control,False
281095,Test,False
281100,Test,False
281322,,False
281676,,False
281893,,False
282077,Control,False
282081,Control,False
282393,Control,False
282471,,False
282630,,False
282673,,False
283080,,False
283127,Test,False
283176,,False
283311,Test,False
283338,Control,False
283681,,False
283734,Test,False
283737,,False
283840,Test,False
284347,Control,False
284427,Test,False
284562,Test,False
284648,Test,False
284950,,False
285205,Control,False
285338,Test,False
285619,Control,False
285690,,False
285977,Control,False
286117,Control,False
286538,,False
286645,Test,False
286837,Test,False
286930,,False
286957,Test,False
287006,Control,False
287010,Test,False
287195,Test,False
287360,Test,False
287737,Control,False
287746,,False
287756,Control,False
287817,Test,False
288811,,False
288973,Test,False
289030,Control,False
289042,,False
289182,,False
289209,,False
289514,Control,False
289543,,False
289583,,False
289680,,False
289716,Test,False
289799,Test,False
289926,,False
290381,,False
290869,Control,False
291099,,False
291182,Control,False
291330,Control,False
291411,Control,False
291980,,False
291988,,False
292165,Control,False
292316,Test,False
292370,Control,False
292583,Test,False
292662,Control,False
292742,Test,False
292768,Control,False
292788,Test,False
292954,Control,False
293002,Control,False
293005,,False
293075,Test,False
293082,Test,False
293115,,False
293284,Control,False
293500,Control,False
293841,Control,False
294034,Test,False
294456,,False
294600,,False
294716,Control,False
294956,Test,False
295256,,False
295482,,False
295514,,False
295552,Test,False
295553,,False
295651,Test,False
295858,Test,False
296131,Test,False
296154,Control,False
296161,Control,False
296285,Control,False
296314,Test,False
296402,Test,False
296527,Control,False
297011,Control,False
297063,,False
297080,,False
297220,Control,False
297253,Test,False
297453,,False
297472,Control,False
297511,Test,False
297721,Test,False
297788,Test,False
297909,,False
297959,Test,False
298442,Control,False
298590,Test,False
298708,Test,False
298773,,False
298786,Test,False
298925,Control,False
299060,Control,False
299462,Control,False
299523,Control,False
299563,Control,False
299872,Control,False
300278,,False
300527,Test,False
300899,Test,False
300983,,False
301097,Control,False
301141,Control,False
301165,Test,False
301262,,False
301330,Control,False
301637,Test,False
301670,,False
301969,Test,False
302069,Control,False
302083,Test,False
302140,Test,False
302202,Control,False
303008,,False
303136,Test,False
303358,,False
303427,,False
303432,Test,False
303497,Test,False
303551,Test,False
303920,Test,False
304098,,False
304434,Test,False
304915,Test,False
304982,Control,False
305018,Control,False
305028,Test,False
305138,Control,False
305251,Test,False
305444,,False
305572,Control,False
305648,Test,False
305834,,False
306118,Test,False
306459,Test,False
306592,Test,False
307512,,False
307640,,False
307667,Control,False
307881,Test,False
307903,Control,False
308060,Test,False
308167,Test,False
308307,,False
308531,Test,False
308702,Test,False
308962,,False
309009,Test,False
309189,Control,False
309302,Test,False
309362,Test,False
309405,,False
309480,Test,False
309508,Control,False
309715,Control,False
309846,Test,False
309851,Control,False
309979,Control,False
310036,,False
310181,Test,False
310366,Control,False
310380,Control,False
310446,Test,False
310644,Test,False
310651,,False
310721,Test,False
311062,,False
311194,Control,False
311251,Test,False
311268,,False
311296,Control,False
311471,Control,False
311794,Control,False
311890,,False
312042,Test,False
312094,Control,False
312131,Test,False
312165,Control,False
312199,Test,False
312343,,False
312698,Control,False
312726,Control,False
312781,Test,False
312799,Control,False
312887,Test,False
312984,Control,False
313068,,False
313261,Control,False
313570,Test,False
313591,Test,False
313763,Control,False
313789,Control,False
314092,,False
314189,Test,False
314209,Test,False
314673,Test,False
314769,,False
314958,Control,False
314959,Control,False
315324,Test,False
315454,,False
316017,Test,False
316463,Control,False
316514,Test,False
316689,Control,False
316976,,False
316989,Test,False
317043,Control,False
317351,Test,False
317438,Test,False
317713,Test,False
317813,,False
317857,Test,False
318182,Control,False
318535,Test,False
318680,Test,False
318730,,False
318805,,False
318831,Test,False
318849,Test,False
318876,Test,False
318888,Test,False
319006,,False
319175,,False
319514,Test,False
319618,Test,False
319648,Test,False
319786,,False
319800,Test,False
319807,Control,False
319927,Control,False
319971,Control,False
320094,Test,False
320321,Test,False
320418,,False
320445,,False
320499,Control,False
320586,Control,False
320617,Test,False
320786,Control,False
320798,Test,False
320868,Test,False
321188,Control,False
321523,Test,False
321755,Test,False
321836,,False
321912,,False
322007,Test,False
322174,Control,False
322453,Control,False
322785,Test,False
322818,Control,False
322874,Control,False
322927,Control,False
323163,,False
323290,Control,False
323337,Control,False
323407,Control,False
323628,Test,False
323720,Test,False
323753,Test,False
323950,Control,False
323999,Test,False
324086,Control,False
324094,Test,False
324208,,False
324516,Control,False
324569,,False
325301,Control,False
325480,,False
325599,Control,False
325933,Test,False
326039,Control,False
326164,,False
326204,Test,False
326512,Test,False
326613,Test,False
326707,Test,False
326869,,False
327151,Control,True
327337,Control,False
327362,Test,False
327511,Test,False
327520,Test,False
327539,Test,False
327568,Test,False
327738,Control,False
327979,Control,False
328027,Control,False
328050,Control,False
328603,,False
329062,Test,False
329574,Test,False
329631,Control,False
329693,Control,False
329730,Test,False
330024,Control,False
330035,Test,False
330243,Control,False
330666,Control,False
331139,Test,False
331163,,False
331166,Test,False
331379,Control,False
331795,Control,False
332073,Control,False
332101,Test,False
332121,Control,False
332257,,False
332287,Test,False
332658,Test,False
333023,Test,False
333321,Test,False
333392,Test,False
333527,,False
333642,,False
333744,Test,False
333807,,False
333913,,False
334181,Test,False
334207,,False
334242,Test,False
334362,Test,False
334785,Test,False
334941,Control,False
335080,Control,False
335335,Test,False
335389,Control,False
335509,,False
335559,,False
335786,Test,False
335913,Test,False
335950,Control,False
336166,Control,False
336203,Control,False
336265,Test,False
336279,Control,False
336402,,False
336414,Control,False
336421,Test,False
336805,,False
336903,Test,False
337268,,False
337364,,False
337421,Test,False
337606,,False
337729,Control,False
337878,Test,False
337922,,False
338164,Control,False
338209,,False
338289,,False
338292,Test,False
338479,,False
338607,Test,False
338641,Control,False
338896,Control,False
339004,Control,False
339189,,False
339258,Test,False
339396,Control,False
339520,,False
339683,,False
339684,Test,False
339705,,False
339708,,False
340120,Control,False
340137,,False
340192,Test,False
340426,Test,False
340480,Test,False
340534,Control,False
340947,Test,False
341102,Test,False
341393,,False
341409,Test,False
341429,Control,False
341647,Test,False
341850,,False
341976,Test,False
342070,Test,False
342283,Test,False
342322,Test,False
342333,Control,False
342341,Control,False
342517,Control,False
342546,,False
342646,Control,False
342684,Control,False
342757,Test,False
343142,,False
343183,Control,False
343525,Test,False
343583,Control,False
343737,Test,False
343881,Control,False
343906,Control,False
343935,Test,False
344073,,False
344410,,False
344514,Test,False
344633,,False
344840,Control,False
344960,Control,False
345004,,False
345226,,False
345640,Test,False
345953,,False
346106,Control,False
346320,,False
346406,Test,False
346409,Control,False
346580,Test,False
346781,Test,False
346788,,False
346805,Test,False
347076,Control,False
347328,Control,False
347452,Test,False
347568,,False
347861,Test,False
347874,Test,False
348166,Control,False
348330,Control,False
348355,Control,False
348888,Control,False
349305,Control,False
349379,Control,False
349561,,False
349728,Test,False
350165,Control,False
350393,,False
350463,Control,False
350524,Test,False
350673,Test,False
351038,Test,False
351093,Control,False
351247,Test,False
351352,,False
351374,Control,False
351479,Test,False
351494,,False
351533,Control,False
351690,Control,False
351701,Control,False
351792,Control,False
351846,,False
351901,Test,False
352020,Test,False
352172,Test,False
352491,Control,False
352497,Test,False
352659,Test,False
352713,Test,False
353002,,False
353281,Control,False
353628,Control,False
353658,Control,False
353727,Control,False
353828,Test,False
353896,Control,False
354470,Test,False
354532,,False
354541,Test,False
354699,Control,False
354981,Control,False
355255,,False
355493,,False
356001,Control,False
356146,,False
356363,Control,False
356380,Control,False
356581,Control,False
356780,Control,False
356783,Control,False
356824,Control,False
357090,Control,False
357172,,False
357302,,False
357318,Test,False
357409,,False
357504,,False
357553,Test,False
357583,Test,False
357945,Control,False
358027,Test,False
358176,Control,False
358189,Control,False
358223,Test,False
358285,Test,False
358456,Test,False
358827,Control,False
358876,Control,False
358970,Test,False
359266,Control,False
359316,Test,False
359374,Control,False
359623,Control,False
359736,Test,False
359922,Test,False
360131,Control,False
360511,Control,False
360629,,False
360674,Test,False
360816,Control,False
360872,Control,False
360955,,False
360978,,False
361296,Control,False
361306,Control,False
361457,,False
361484,Control,False
361590,Test,False
361728,Control,False
361771,,False
362107,Test,False
362135,,False
362727,Test,False
363066,Test,False
363128,Test,False
363188,,False
363295,,False
363428,Control,False
363451,Test,False
363461,Control,False
363574,,False
363631,Control,False
363952,Test,False
364039,Control,False
364153,Control,False
364291,,False
364675,,False
364797,Control,False
365097,,False
365203,Test,False
365303,,False
365420,Test,False
365525,Test,False
365534,Test,False
365583,Control,False
